geocode_address	above_low	above_high	time	lat	lng
75 B TINGIRA ST, PINKENBA, BRISBANE	1.9	-1.9	29/01/2013 11:00:00 AM	-27.424309	153.126527
75 BANNERMAN ST, OXLEY, BRISBANE	2.9	-1.7	29/01/2013 9:50:00 AM	-27.56293	152.983405
75 BILYANA ST, BALMORAL, BRISBANE	0.1	-0.4	29/01/2013 11:00:00 AM	-27.456168	153.063146
75 BOWEN ST, WINDSOR, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.434184	153.035936
75 BOWHILL RD, WILLAWONG, BRISBANE	1.9	-6.9	29/01/2013 9:50:00 AM	-27.584837	153.003853
75 BREMEN ST, HEMMANT, BRISBANE	1.2	-2.6	29/01/2013 11:00:00 AM	-27.455394	153.137913
75 BRISBANE CSO, FAIRFIELD, BRISBANE	0.3	-3.2	29/01/2013 10:15:00 AM	-27.4710107	153.0234489
75 BROUGHAM ST, FAIRFIELD, BRISBANE	0.3	-2.1	29/01/2013 10:15:00 AM	-27.507763	153.024701
75 CURZON ST, TENNYSON, BRISBANE	2.6	-9.3	29/01/2013 9:50:00 AM	-27.530879	153.001135
75 FLEMING RD, HEMMANT, BRISBANE	1	-0.9	29/01/2013 11:00:00 AM	-27.462334	153.139629
75 GRAY RD, WESTEND, BRISBANE	0.5	-1.2	29/01/2013 10:25:00 AM	-27.488421	153.0047
75 JAMIESON ST, BULIMBA, BRISBANE	0.6	-0.1	29/01/2013 11:00:00 AM	-27.455041	153.059203
75 KOORINGAL DR, JINDALEE, BRISBANE	3.4	-6.2	29/01/2013 8:45:00 AM	-27.528477	152.942668
75 LAYFIELD RD, ANSTEAD, BRISBANE	0.4	-15	29/01/2013 7:15:00 AM	-27.547071	152.882163
75 LONGLANDS ST, EASTBRISBANE, BRISBANE	0.4	-0.8	29/01/2013 11:00:00 AM	-27.490394	153.043629
75 MAIN BEACH RD, PINKENBA, BRISBANE	0	-1.2	29/01/2013 11:00:00 AM	-27.389132	153.14078
75 MCCONNELL ST, BULIMBA, BRISBANE	2	-1.8	29/01/2013 11:00:00 AM	-27.442494	153.056316
75 MT OMMANEY DR, JINDALEE, BRISBANE	4.5	-8	29/01/2013 8:45:00 AM	-27.528641	152.933529
75 MUNRO ST, STLUCIA, BRISBANE	0.4	-2.7	29/01/2013 10:25:00 AM	-27.495357	153.005517
75 PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3734082	153.1736477
75 SANDGATE RD, ALBION, BRISBANE	0.6	-0.4	29/01/2013 11:00:00 AM	-27.438263	153.043401
75 STRICKLAND TCE, GRACEVILLE, BRISBANE	2.5	-5.8	29/01/2013 9:50:00 AM	-27.5257126	152.9910318
75 THOMAS ST, SHERWOOD, BRISBANE	0	-2.7	29/01/2013 9:50:00 AM	-27.530548	152.986941
75 TRAMORE ST, ROCKLEA, BRISBANE	0	-1.4	29/01/2013 9:50:00 AM	-27.549478	153.016501
75 WELSBY ST, NEWFARM, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.4650527	153.049976
75 WENDOUREE CRES, WESTLAKE, BRISBANE	5.3	-6.7	29/01/2013 7:40:00 AM	-27.544555	152.906101
754 KHOLO RD, KHOLO, BRISBANE	1.5	-54.4	30/01/2013 2:15:00 AM	-27.516728	152.765155
754 MACARTHUR AVE, PINKENBA, BRISBANE	1	-1.2	29/01/2013 11:00:00 AM	-27.431317	153.11341
758 MT CROSBY RD, ANSTEAD, BRISBANE	11.9	-45.1	29/01/2013 11:10:00 AM	-27.534137	152.850548
759 MACARTHUR AVE, PINKENBA, BRISBANE	1	-2	29/01/2013 11:00:00 AM	-27.433163	153.115143
76  BILYANA ST, BALMORAL, BRISBANE	0	-0.1	29/01/2013 11:00:00 AM	-27.456047	153.062079
76  BILYANA ST, BALMORAL, BRISBANE	0	-0.6	29/01/2013 11:00:00 AM	-27.456047	153.062079
76  BILYANA ST, BALMORAL, BRISBANE	0.1	0	29/01/2013 11:00:00 AM	-27.456047	153.062079
76  CLARENDON ST, EASTBRISBANE, BRISBANE	0.2	-1.1	29/01/2013 11:00:00 AM	-27.480306	153.048439
76 BILYANA ST, BALMORAL, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.456047	153.062079
76 BOUNDARY ST, TINGALPA, BRISBANE	0.3	-2.5	29/01/2013 11:00:00 AM	-27.470916	153.120139
76 BOWEN ST, WINDSOR, BRISBANE	0.2	-0.2	29/01/2013 11:00:00 AM	-27.433723	153.036381
76 CANTWELL ST, ANSTEAD, BRISBANE	3.6	-43	29/01/2013 10:10:00 AM	-27.540607	152.855036
76 CLARENDON ST, EASTBRISBANE, BRISBANE	0.2	-0.6	29/01/2013 11:00:00 AM	-27.480306	153.048439
76 COLWEL ST, OXLEY, BRISBANE	2.6	-0.6	29/01/2013 9:50:00 AM	-27.561729	152.982874
76 EXPORT ST, LYTTON, BRISBANE	0.3	-3.8	29/01/2013 11:00:00 AM	-27.428912	153.153374
76 FOLEY RD, HEMMANT, BRISBANE	1.5	-1.4	29/01/2013 11:00:00 AM	-27.458458	153.137951
76 HAIG RD, AUCHENFLOWER, BRISBANE	1	-3.6	29/01/2013 10:40:00 AM	-27.469582	152.998027
76 JAMIESON ST, BULIMBA, BRISBANE	0.2	-0.2	29/01/2013 11:00:00 AM	-27.455433	153.060313
76 JELLICOE ST, COORPAROO, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.48985	153.060053
76 KIANAWAH RD, WYNNUMWEST, BRISBANE	0	-2	29/01/2013 11:00:00 AM	-27.4474846	153.1462625
76 LATHER RD, BELLBOWRIE, BRISBANE	2.2	-15	29/01/2013 7:15:00 AM	-27.556422	152.897505
76 LOVE ST, BULIMBA, BRISBANE	0.5	-1	29/01/2013 11:00:00 AM	-27.454284	153.055506
76 MCBRIDE RD, PINKENBA, BRISBANE	0.2	-0.1	29/01/2013 11:00:00 AM	-27.420638	153.118812
76 PORT DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3734082	153.1736477
76 ROSEBERY TCE, CHELMER, BRISBANE	0.6	-6.9	29/01/2013 9:40:00 AM	-27.509735	152.977588
76 SMALLMAN ST, BULIMBA, BRISBANE	0.5	0	29/01/2013 11:00:00 AM	-27.4551026	153.0588801
76 SOMERSET ST, WINDSOR, BRISBANE	0	-0.4	29/01/2013 11:00:00 AM	-27.434563	153.035663
76 STANTON RD, TINGALPA, BRISBANE	0.2	-2.5	29/01/2013 11:00:00 AM	-27.478864	153.119099
76 STUART ST, BULIMBA, BRISBANE	0.2	-0.3	29/01/2013 11:00:00 AM	-27.454989	153.058356
76 THORN ST, KANGAROOPOINT, BRISBANE	1.4	-11.8	29/01/2013 11:00:00 AM	-27.476409	153.040867
760 FAIRFIELD RD, YEERONGPILLY, BRISBANE	0.8	-3.2	29/01/2013 9:50:00 AM	-27.531371	153.012332
77 A PAMELA ST, PINKENBA, BRISBANE	2	-15.6	29/01/2013 11:00:00 AM	-27.413876	153.142469
77 A PAMELA ST, PINKENBA, BRISBANE	2.1	0.8	29/01/2013 11:00:00 AM	-27.413876	153.142469
77 A STRICKLAND TCE, GRACEVILLE, BRISBANE	0.9	0.2	29/01/2013 9:50:00 AM	-27.52575	152.991325
77 A TINGIRA ST, PINKENBA, BRISBANE	1.8	-1.2	29/01/2013 11:00:00 AM	-27.424461	153.126737
77 ADINA ST, NORMANPARK, BRISBANE	0.1	-4	29/01/2013 11:00:00 AM	-27.482218	153.062516
77 ATKINSON DR, KARANADOWNS, BRISBANE	10.8	-12.9	29/01/2013 8:30:00 PM	-27.555782	152.81538
77 B TINGIRA ST, PINKENBA, BRISBANE	2	-1.1	29/01/2013 11:00:00 AM	-27.424461	153.126737
77 BOWEN ST, WINDSOR, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.434199	153.036037
77 BROUGHAM ST, FAIRFIELD, BRISBANE	0.6	-0.6	29/01/2013 10:15:00 AM	-27.507505	153.021554
77 CAIRNS ST, KANGAROOPOINT, BRISBANE	2.1	-11.8	29/01/2013 11:00:00 AM	-27.473505	153.038848
77 CAMBRIDGE ST, ROCKLEA, BRISBANE	1.8	-0.6	29/01/2013 9:50:00 AM	-27.53854	153.008883
77 CURRAGUNDI RD, JINDALEE, BRISBANE	1.1	-8.1	29/01/2013 8:45:00 AM	-27.532785	152.934446
77 ESKER ST, PINKENBA, BRISBANE	0.5	-0.2	29/01/2013 11:00:00 AM	-27.420887	153.117165
77 FRENEY ST, ROCKLEA, BRISBANE	0.4	-0.1	29/01/2013 9:50:00 AM	-27.55207	153.017349
77 GRAFTON ST, WINDSOR, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.433107	153.036472
77 GRAY RD, WESTEND, BRISBANE	0.9	-1.3	29/01/2013 10:25:00 AM	-27.488437	153.004801
77 JAMIESON ST, BULIMBA, BRISBANE	0.3	-0.1	29/01/2013 11:00:00 AM	-27.455233	153.059469
77 KOORINGAL DR, JINDALEE, BRISBANE	3.6	-6.3	29/01/2013 8:45:00 AM	-27.52848	152.942471
77 LATHER RD, BELLBOWRIE, BRISBANE	6.2	-15.1	29/01/2013 6:55:00 AM	-27.558197	152.898211
77 LONGLANDS ST, EASTBRISBANE, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.490483	153.043612
77 LONGMAN TCE, CHELMER, BRISBANE	3.8	-4.8	29/01/2013 9:35:00 AM	-27.508724	152.969865
77 LOWER RIVER TCE, KANGAROOPOINT, BRISBANE	3.1	-25.6	29/01/2013 10:55:00 AM	-27.481941	153.031555
77 MCCONNELL ST, BULIMBA, BRISBANE	2.1	-1.6	29/01/2013 11:00:00 AM	-27.442484	153.056164
77 MT OMMANEY DR, JINDALEE, BRISBANE	4.3	-8.3	29/01/2013 8:45:00 AM	-27.528644	152.933285
77 MUNRO ST, STLUCIA, BRISBANE	0.8	-2.8	29/01/2013 10:25:00 AM	-27.495447	153.0055
77 PEGG RD, ROCKLEA, BRISBANE	3.7	-2.3	29/01/2013 9:50:00 AM	-27.550338	153.011659
77 RAILWAY PDE, ROCKLEA, BRISBANE	0.2	-5.5	29/01/2013 9:50:00 AM	-27.54402	153.0145
77 SANDMERE RD, PINKENBA, BRISBANE	1.5	-1.2	29/01/2013 11:00:00 AM	-27.389808	153.142941
77 SMALLMAN ST, BULIMBA, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.454989	153.058356
77 SOMERSET ST, WINDSOR, BRISBANE	0.4	-0.1	29/01/2013 11:00:00 AM	-27.435163	153.035633
77 STUART ST, BULIMBA, BRISBANE	0.1	-1	29/01/2013 11:00:00 AM	-27.454508	153.057361
77 SYDNEY ST, NEWFARM, BRISBANE	0.3	-0.9	29/01/2013 11:00:00 AM	-27.469525	153.047773
77 TRAMORE ST, ROCKLEA, BRISBANE	0	-1.5	29/01/2013 9:50:00 AM	-27.549462	153.016401
779 MACARTHUR AVE, PINKENBA, BRISBANE	1.7	-1.6	29/01/2013 11:00:00 AM	-27.432671	153.11553
78  CAIRNS ST, KANGAROOPOINT, BRISBANE	1.4	-6.2	29/01/2013 11:00:00 AM	-27.472988	153.038126
78  CAIRNS ST, KANGAROOPOINT, BRISBANE	2.6	-6.4	29/01/2013 11:00:00 AM	-27.472988	153.038126
78 A CARTWRIGHT ST, WINDSOR, BRISBANE	1.2	-11.6	29/01/2013 11:00:00 AM	-27.437562	153.03554
78 A WITTON RD, INDOOROOPILLY, BRISBANE	1.5	1	29/01/2013 9:35:00 AM	-27.506283	152.963573
78 A WYNNUM RD, NORMANPARK, BRISBANE	0.7	-10	29/01/2013 11:00:00 AM	-27.474735	153.054246
78 BILYANA ST, BALMORAL, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.455943	153.062291
78 CAIRNS ST, KANGAROOPOINT, BRISBANE	2.7	-7	29/01/2013 11:00:00 AM	-27.472988	153.038126
78 CAPITOL DR, JINDALEE, BRISBANE	4	-7.4	29/01/2013 8:45:00 AM	-27.5410333	152.9446722
78 COLWEL ST, OXLEY, BRISBANE	2.3	-1.1	29/01/2013 9:50:00 AM	-27.561804	152.983033
78 HAIG RD, AUCHENFLOWER, BRISBANE	1	-3.4	29/01/2013 10:40:00 AM	-27.469644	152.997945
78 HAWKESBURY RD, MOGGILL, BRISBANE	10.5	-3	29/01/2013 4:00:00 AM	-27.579507	152.855525
78 INSKIP ST, ROCKLEA, BRISBANE	1	0.4	29/01/2013 9:50:00 AM	-27.5392765	153.0089043
78 JAMIESON ST, BULIMBA, BRISBANE	0.5	0	29/01/2013 11:00:00 AM	-27.455641	153.060223
78 JILBA ST, INDOOROOPILLY, BRISBANE	3.2	-27.5	29/01/2013 9:30:00 AM	-27.5137486	152.9642779
78 LEGEYT ST, WINDSOR, BRISBANE	0.6	-0.1	29/01/2013 11:00:00 AM	-27.435573	153.035534
78 LUTWYCHE RD, WINDSOR, BRISBANE	0.1	-2.8	29/01/2013 11:00:00 AM	-27.4433191	153.029773
78 LYTTON RD, EASTBRISBANE, BRISBANE	1.2	-11.8	29/01/2013 11:00:00 AM	-27.478657	153.045162
78 MAIN AVE, COORPAROO, BRISBANE	0.4	-1	29/01/2013 11:00:00 AM	-27.4950675	153.0495033
78 MCBRIDE RD, PINKENBA, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.42052	153.118832
78 MEDWAY ST, ROCKLEA, BRISBANE	0.2	-0.7	29/01/2013 9:50:00 AM	-27.542459	153.007213
78 MUSGRAVE RD, COOPERSPLAINS, BRISBANE	1.4	-3	29/01/2013 9:50:00 AM	-27.560617	153.025469
78 SMALLMAN ST, BULIMBA, BRISBANE	0.6	0.2	29/01/2013 11:00:00 AM	-27.455268	153.059139
78 SOMERSET ST, WINDSOR, BRISBANE	0.1	-0.5	29/01/2013 11:00:00 AM	-27.434577	153.035763
78 STUART ST, BULIMBA, BRISBANE	0.3	-0.3	29/01/2013 11:00:00 AM	-27.455079	153.058341
78 TAYLOR ST, BULIMBA, BRISBANE	0.1	-0.4	29/01/2013 11:00:00 AM	-27.448335	153.0694451
78 WILLIAM PDE, FAIRFIELD, BRISBANE	1.2	-2.4	29/01/2013 10:10:00 AM	-27.509502	153.018334
789 A MT CROSBY RD, ANSTEAD, BRISBANE	10.3	-41.4	29/01/2013 11:35:00 AM	-27.529731	152.847574
79 BANCROFT RD, PINKENBA, BRISBANE	0.2	-1	29/01/2013 11:00:00 AM	-27.3960637	153.1332834
79 BOWEN ST, WINDSOR, BRISBANE	0.4	-0.1	29/01/2013 11:00:00 AM	-27.434215	153.036154
79 BREADWELL ST, ROCKLEA, BRISBANE	3.8	-1.5	29/01/2013 9:50:00 AM	-27.547532	153.006169
79 BREAKFAST CREEK RD, NEWSTEAD, BRISBANE	0.5	-3	29/01/2013 11:00:00 AM	-27.4479563	153.0429691
79 BRISBANE CSO, FAIRFIELD, BRISBANE	0.3	-2.5	29/01/2013 10:15:00 AM	-27.4710107	153.0234489
79 BUTTERFIELD ST, HERSTON, BRISBANE	0.5	-1.2	29/01/2013 11:00:00 AM	-27.444805	153.02534
79 CAMBRIDGE ST, ROCKLEA, BRISBANE	1.6	0	29/01/2013 9:50:00 AM	-27.538699	153.009061
79 ESKER ST, PINKENBA, BRISBANE	0.2	-0.5	29/01/2013 11:00:00 AM	-27.420857	153.116964
79 FLEMING RD, HEMMANT, BRISBANE	1	-1.1	29/01/2013 11:00:00 AM	-27.462289	153.139303
79 FRENEY ST, ROCKLEA, BRISBANE	0.7	0	29/01/2013 9:50:00 AM	-27.551944	153.017375
79 GRAFTON ST, WINDSOR, BRISBANE	0.2	-0.2	29/01/2013 11:00:00 AM	-27.433129	153.036639
79 JAMIESON ST, BULIMBA, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.4554438	153.0595277
79 KING ARTHUR TCE, TENNYSON, BRISBANE	2.6	-12.4	29/01/2013 9:50:00 AM	-27.5244449	153.0003162
79 KINGSFORD SMITH DR, HAMILTON, BRISBANE	1.8	-2.8	29/01/2013 11:00:00 AM	-27.440004	153.050755
79 KOORINGAL DR, JINDALEE, BRISBANE	3.9	-6.2	29/01/2013 8:45:00 AM	-27.52849	152.942269
79 LAYFIELD RD, ANSTEAD, BRISBANE	0.9	-14.4	29/01/2013 7:15:00 AM	-27.547045	152.882687
79 LONGLANDS ST, EASTBRISBANE, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.490572	153.043595
79 MCCONNELL ST, BULIMBA, BRISBANE	1.7	-1.6	29/01/2013 11:00:00 AM	-27.4426087	153.0560615
79 MORAY ST, NEWFARM, BRISBANE	0.6	-17.3	29/01/2013 11:00:00 AM	-27.466775	153.040518
79 MT OMMANEY DR, JINDALEE, BRISBANE	4.3	-8.3	29/01/2013 8:45:00 AM	-27.528653	152.933042
79 MUNRO ST, STLUCIA, BRISBANE	0.6	-2.9	29/01/2013 10:25:00 AM	-27.495536	153.005485
79 OAKLANDS PDE, EASTBRISBANE, BRISBANE	2.4	-12.6	29/01/2013 11:00:00 AM	-27.480591	153.05198
79 PRIORS POCKET RD, MOGGILL, BRISBANE	6.9	-49.6	29/01/2013 4:10:00 AM	-27.578446	152.877085
79 PRITCHARD ST, LYTTON, BRISBANE	1.1	-1.3	29/01/2013 11:00:00 AM	
79 ROSECLIFFE ST, HIGHGATEHILL, BRISBANE	2.9	-17.2	29/01/2013 10:20:00 AM	-27.493559	153.019818
79 SMALLMAN ST, BULIMBA, BRISBANE	0.2	-0.1	29/01/2013 11:00:00 AM	-27.455079	153.058341
79 SOMERSET ST, WINDSOR, BRISBANE	0.4	-0.2	29/01/2013 11:00:00 AM	-27.435121	153.035809
79 STRICKLAND TCE, GRACEVILLE, BRISBANE	0.9	-3.9	29/01/2013 9:50:00 AM	-27.52575	152.991325
79 SYDNEY ST, NEWFARM, BRISBANE	0.5	-0.6	29/01/2013 11:00:00 AM	-27.469449	153.047847
79 THOMAS ST, SHERWOOD, BRISBANE	1.6	-1.7	29/01/2013 9:50:00 AM	-27.530586	152.987105
79 WASHINGTON AVE, TINGALPA, BRISBANE	0.2	-1.6	29/01/2013 11:00:00 AM	-27.478172	153.12232
79 WENDOUREE CRES, WESTLAKE, BRISBANE	5.3	-6.5	29/01/2013 7:40:00 AM	-27.5448388	152.9061862
79 WITTON RD, INDOOROOPILLY, BRISBANE	3	-4.2	29/01/2013 9:35:00 AM	-27.50756	152.963479
794 KHOLO RD, KHOLO, BRISBANE	3.1	-63.2	30/01/2013 2:15:00 AM	-27.512916	152.765414
799 FAIRFIELD RD, YEERONGPILLY, BRISBANE	2.3	-3.8	29/01/2013 9:50:00 AM	-27.530684	153.011751
8  TWIGG ST, INDOOROOPILLY, BRISBANE	0.7	-2.9	29/01/2013 9:35:00 AM	-27.505615	152.969341
8  TWIGG ST, INDOOROOPILLY, BRISBANE	0.9	-2.6	29/01/2013 9:35:00 AM	-27.505615	152.969341
8 A GLADSTONE LANE, COORPAROO, BRISBANE	0.3	-0.6	29/01/2013 11:00:00 AM	-27.4919954	153.0553711
8 A HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	2.2	-2.2	29/01/2013 11:00:00 AM	-27.4035346	153.1642932
8 ALBANY ST, WINDSOR, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.435576	153.03656
8 AUSTIN ST, NEWSTEAD, BRISBANE	0	-0.3	29/01/2013 11:00:00 AM	-27.4458628	153.0437014
8 BULK TERMINALS DR, PORTOFBRISBANE, BRISBANE	2.1	-23.1	29/01/2013 11:00:00 AM	-27.3892422	153.1604289
8 BYRES ST, NEWSTEAD, BRISBANE	0.1	-0.2	29/01/2013 11:00:00 AM	-27.447902	153.043616
8 C COOKSLEY ST, HAMILTON, BRISBANE	0.2	-0.6	29/01/2013 11:00:00 AM	-27.4395877	153.0489747
8 CAMFORD ST, MILTON, BRISBANE	0.9	0	29/01/2013 10:40:00 AM	-27.4725255	153.0010113
8 CARR ST, STLUCIA, BRISBANE	0.3	-3.5	29/01/2013 10:25:00 AM	-27.493631	153.007784
8 CORELLA ST, ROCKLEA, BRISBANE	0.7	-1	29/01/2013 9:50:00 AM	-27.548707	153.01444
8 DARNLEY ST, ROCKLEA, BRISBANE	1	0	29/01/2013 9:50:00 AM	-27.545133	153.011107
8 FLOWER ST, WOOLLOONGABBA, BRISBANE	0	-0.4	29/01/2013 11:00:00 AM	-27.4934	153.044539
8 FOX ST, ALBION, BRISBANE	0.7	0.1	29/01/2013 11:00:00 AM	-27.433996	153.04497
8 GARDNER CL, MILTON, BRISBANE	0.1	-2.6	29/01/2013 10:40:00 AM	-27.4737215	153.0042388
8 GLASNEVIN ST, INDOOROOPILLY, BRISBANE	3.9	-29.4	29/01/2013 9:40:00 AM	-27.506159	152.979075
8 GOLF LINKS RD, ROCKLEA, BRISBANE	0.4	-1.4	29/01/2013 9:50:00 AM	-27.540264	153.004508
8 GOODWIN ST, KANGAROOPOINT, BRISBANE	1.8	-3.8	29/01/2013 11:00:00 AM	-27.469976	153.037712
8 GORDON ST, NEWSTEAD, BRISBANE	0.4	-0.3	29/01/2013 11:00:00 AM	-27.4477272	153.0445246
8 HEUSSLER TCE, MILTON, BRISBANE	0.1	-0.4	29/01/2013 10:40:00 AM	-27.4643804	153.0078257
8 HIRON ST, STLUCIA, BRISBANE	1.2	-4.9	29/01/2013 10:30:00 AM	-27.492611	152.999568
8 HOPE ST, NORMANPARK, BRISBANE	0.2	-1.3	29/01/2013 11:00:00 AM	-27.482265	153.059023
8 HOWARD SMITH DR, PORTOFBRISBANE, BRISBANE	2.1	-5.6	29/01/2013 11:00:00 AM	-27.4035346	153.1642932
8 HUNT ST, HAMILTON, BRISBANE	0.1	-1.3	29/01/2013 11:00:00 AM	-27.440753	153.047494
8 HUTCHESON ST, ALBION, BRISBANE	0.6	-0.4	29/01/2013 11:00:00 AM	-27.440144	153.044342
8 IMMARNA ST, ALBION, BRISBANE	0.5	-0.8	29/01/2013 11:00:00 AM	-27.4353164	153.0444332
8 JINGARA CT, KARANADOWNS, BRISBANE	12.1	-17.3	29/01/2013 5:10:00 PM	-27.545204	152.836915
8 LAND ST, TOOWONG, BRISBANE	0.8	-4.7	29/01/2013 10:35:00 AM	-27.4804577	152.9961319
8 LONDOR CL, HEMMANT, BRISBANE	1.3	-1	29/01/2013 11:00:00 AM	-27.443821	153.128657
8 LONG ST, GRACEVILLE, BRISBANE	2.6	-7.9	29/01/2013 9:25:00 AM	-27.523265	152.971494
8 LUCINDA ST, WOOLLOONGABBA, BRISBANE	0	-1.1	29/01/2013 11:00:00 AM	-27.49067	153.041755
8 LUCY ST, ALBION, BRISBANE	0	-1	29/01/2013 11:00:00 AM	-27.4315171	153.0439205
8 MACINTOSH ST, AUCHENFLOWER, BRISBANE	0.2	-3.8	29/01/2013 10:40:00 AM	-27.47055	152.999136
8 MARIE ST, BALMORAL, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.456408	153.061864
8 MCDONALD ST, HAWTHORNE, BRISBANE	0	-0.3	29/01/2013 11:00:00 AM	-27.457561	153.060785
8 MORETON ST, NORMANPARK, BRISBANE	0.2	-7.3	29/01/2013 11:00:00 AM	-27.476791	153.056665
8 OAKLANDS PDE, EASTBRISBANE, BRISBANE	0.2	-12.2	29/01/2013 11:00:00 AM	-27.484069	153.050072
8 ORSOVA ST, PINKENBA, BRISBANE	0	-1.1	29/01/2013 11:00:00 AM	-27.4276931	153.1137037
8 OXFORD TCE, TARINGA, BRISBANE	0.1	-6.7	29/01/2013 10:30:00 AM	-27.494722	152.989585
8 PEDDER ST, ALBION, BRISBANE	0.5	-0.2	29/01/2013 11:00:00 AM	-27.4363496	153.0439833
8 RAMADA PL, FIGTREEPOCKET, BRISBANE	2.8	-4.5	29/01/2013 9:25:00 AM	-27.524722	152.96198
8 RAMSAY RD, HEMMANT, BRISBANE	0.4	0.1	29/01/2013 11:00:00 AM	-27.446087	153.125315
8 REDCAR ST, BULIMBA, BRISBANE	0.1	-0.3	29/01/2013 11:00:00 AM	-27.4554335	153.060855
8 RENNIES RD, INDOOROOPILLY, BRISBANE	1.1	-2.9	29/01/2013 9:35:00 AM	-27.504651	152.962731
8 RIVERBEND PL, BULIMBA, BRISBANE	0.3	-1.2	29/01/2013 11:00:00 AM	-27.45463	153.055966
8 ROEDEAN ST, FIGTREEPOCKET, BRISBANE	2.7	-21.1	29/01/2013 9:30:00 AM	-27.514859	152.96549
8 ROSS ST, NEWSTEAD, BRISBANE	0.3	-0.4	29/01/2013 11:00:00 AM	-27.44372	153.04202
8 SANDFORD ST, STLUCIA, BRISBANE	1.4	-2.6	29/01/2013 10:30:00 AM	-27.490397	152.994848
8 SCOTT ST, HAWTHORNE, BRISBANE	0.4	-2.7	29/01/2013 11:00:00 AM	-27.4619433	153.054584
8 SHOEBURY ST, ROCKLEA, BRISBANE	0.7	-0.6	29/01/2013 9:50:00 AM	-27.543358	153.007662
8 SOLANDER CT, KARANADOWNS, BRISBANE	11.5	-27.1	29/01/2013 6:25:00 PM	-27.548408	152.827027
8 STANLEY TCE, EASTBRISBANE, BRISBANE	1	-3.9	29/01/2013 11:00:00 AM	-27.48507	153.051411
8 SYDNEY ST, FAIRFIELD, BRISBANE	0.1	-3.6	29/01/2013 10:15:00 AM	-27.508295	153.022995
8 TIBER ST, COORPAROO, BRISBANE	2.1	-2.5	29/01/2013 11:00:00 AM	-27.485823	153.056375
8 TWIGG ST, INDOOROOPILLY, BRISBANE	2.7	-6.1	29/01/2013 9:35:00 AM	-27.505615	152.969341
8 WENDELL ST, NORMANPARK, BRISBANE	2.5	-3.3	29/01/2013 11:00:00 AM	-27.4724901	153.056645
8 WYNNUM RD, NORMANPARK, BRISBANE	1.2	-4	29/01/2013 11:00:00 AM	-27.47596	153.050682
80 A BURSTALL AVE, BELMONT, BRISBANE	0.3	-24	29/01/2013 11:00:00 AM	-27.4841261	153.1217156
80 A THORN ST, KANGAROOPOINT, BRISBANE	2.7	1.1	29/01/2013 11:00:00 AM	-27.4767606	153.0405221
80 BALE ST, ROCKLEA, BRISBANE	0.2	-0.6	29/01/2013 9:50:00 AM	-27.552324	153.017298
80 BILYANA ST, BALMORAL, BRISBANE	0	-0.6	29/01/2013 11:00:00 AM	-27.455856	153.062307
80 BOUNDARY ST, TINGALPA, BRISBANE	0.2	-2.7	29/01/2013 11:00:00 AM	-27.470738	153.120175
80 BOWEN ST, WINDSOR, BRISBANE	0.2	-0.1	29/01/2013 11:00:00 AM	-27.433656	153.036547
80 CUBBERLA ST, FIGTREEPOCKET, BRISBANE	4.9	-11.4	29/01/2013 9:25:00 AM	-27.526281	152.970144
80 FACTORY RD, OXLEY, BRISBANE	1.9	-0.6	29/01/2013 9:50:00 AM	-27.567792	152.986221
80 HAIG RD, AUCHENFLOWER, BRISBANE	1	-2.8	29/01/2013 10:40:00 AM	-27.469689	152.997878
80 HAMILTON ST, SHERWOOD, BRISBANE	4.1	-13.4	29/01/2013 9:20:00 AM	-27.5348686	152.973272
80 HERMANNS RD, KHOLO, BRISBANE	11.9	-81.1	30/01/2013 2:05:00 AM	-27.511831	152.75429
80 JAMIESON ST, BULIMBA, BRISBANE	0.4	-0.1	29/01/2013 11:00:00 AM	-27.455721	153.060149
80 KADUMBA ST, YERONGA, BRISBANE	1.6	-14.9	29/01/2013 9:55:00 AM	-27.516183	153.01141
80 KINGSFORD SMITH DR, ALBION, BRISBANE	0.3	-0.7	29/01/2013 11:00:00 AM	-27.4411605	153.0472099
80 LEGEYT ST, WINDSOR, BRISBANE	0.5	-0.2	29/01/2013 11:00:00 AM	-27.435602	153.035735
